genericOrSpecificParsing,verbAssociatorUsed,verbAssociatorProximityBasedOrSyntacticBased,hypernymMutation,closedOrMaximalPattern,minSupport,activityName,pattern,pfIaf,annotation
true,true,false,true,false,1,prepare_soup,"make||dish,make||dish,add||dish",0.5332857047824503,0.8970588235294118
true,true,false,true,false,1,prepare_soup,"make||dish,add||herb",0.5168769138660672,0.9411764705882353
true,true,false,true,false,1,prepare_soup,"make||dish,be||dish,make||dish",0.6071252639061742,0.41666666666666663
true,true,false,true,false,1,prepare_soup,"make||dish,be||dish,be||dish",0.5250813093242588,0.3333333333333333
true,true,false,true,false,1,prepare_soup,"add||dish,make||dish",0.5414901002406418,0.8970588235294118
true,true,false,true,false,1,prepare_soup,"be||dish,make||dish,make||dish",0.574307682073408,0.41666666666666663
true,true,false,true,false,1,prepare_soup,"be||dish,add||dish",0.5086725184078756,0.375
true,true,false,true,false,1,prepare_soup,"be||dish,be||dish,make||dish",0.4241077819730332,0.3333333333333333
true,true,false,true,false,1,prepare_soup,"be||dish,be||dish,be||dish",0.5332857047824503,0.3333333333333333
true,true,false,true,false,1,prepare_soup,be||food,0.38668650709305974,0.25
true,true,false,true,false,1,prepare_soup,reserve||tract,0.2860473099539087,0
true,true,false,true,false,1,vacuum,"use||vacuum,use||vacuum",0.4384856010977302,0.9852941176470589
true,true,false,true,false,1,vacuum,"use||vacuum,be||vacuum",0.4126923304449225,0.375
true,true,false,true,false,1,vacuum,"make||vacuum,make||vacuum",0.3181170047179611,0.25
true,true,false,true,false,1,vacuum,"make||vacuum,be||vacuum",0.3611057891393072,0.25
true,true,false,true,false,1,vacuum,reserve||tract,0.21922885736295783,0
true,true,false,true,false,1,vacuum,be||device,0.38689905979211486,0.25
true,true,false,true,false,1,vacuum,"clean||vacuum,clean||vacuum",0.34391027537076874,0.9852941176470589
true,true,false,true,false,1,vacuum,be||thing,0.21319212339277907,0.25
true,true,false,true,false,1,vacuum,clean||device,0.2614363039559794,0.9852941176470589
true,true,false,true,false,1,vacuum,"be||vacuum,use||vacuum",0.3954968166763841,0.375
true,true,false,true,false,1,vacuum,"be||vacuum,make||vacuum",0.32671476160223034,0.375
true,true,false,true,false,1,vacuum,"be||vacuum,be||vacuum,be||vacuum",0.4040945735606533,0.25
true,true,false,true,false,1,vacuum,have||vacuum,0.42988784421346093,0.9852941176470589
true,true,false,true,false,1,vacuum,be||part,0.2025325172231401,0.25
true,true,false,true,false,1,vacuum,necessitate||vacuum,0.3611057891393072,0.9852941176470589
true,true,false,true,false,1,watch_tv,"watch||receiver,watch||receiver,watch||receiver,watch||receiver",0.4900721424033455,0.9852941176470589
true,true,false,true,false,1,watch_tv,"watch||receiver,watch||receiver,be||receiver",0.507267656171884,0.41666666666666663
true,true,false,true,false,1,watch_tv,"watch||receiver,stream||receiver",0.47287662863480706,0.375
true,true,false,true,false,1,watch_tv,"watch||receiver,be||receiver,watch||receiver",0.46427887175053784,0.3333333333333333
true,true,false,true,false,1,watch_tv,"stream||receiver,stream||receiver",0.47287662863480706,0.25
true,true,false,true,false,1,watch_tv,"stream||receiver,be||receiver",0.4470833579819994,0.25
true,true,false,true,false,1,watch_tv,have||receiver,0.4556811148662686,0.9852941176470589
true,true,false,true,false,1,watch_tv,use||receiver,0.4556811148662686,0.9852941176470589
true,true,false,true,false,1,watch_tv,"be||receiver,stream||receiver",0.46427887175053784,0.25
true,true,false,true,false,1,watch_tv,"be||receiver,be||receiver,be||receiver",0.48147438551907623,0.25
true,true,false,true,false,1,watch_tv,show||receiver,0.5932452250145761,0.25
true,true,false,true,false,1,watch_tv,populate||receiver,0.4470833579819994,0.25
true,true,false,true,false,1,watch_tv,get||receiver,0.4470833579819994,0.9852941176470589
true,true,false,true,false,1,watch_tv,reserve||right_field,0.16993359757138662,0
true,true,false,true,false,1,water_plants,turn||plant,0.7432534569690628,0.9705882352941176
true,true,false,true,false,1,water_plants,make||plant,0.7184783417367606,0.25
true,true,false,true,false,1,water_plants,"be||plant,be||plant,be||plant",0.5780860220870488,0.25
true,true,false,true,false,1,water_plants,"be||plant,necessitate||plant",0.627636252551653,0.375
true,true,false,true,false,1,water_plants,"be||plant,necessitate||water",0.6111195090634516,0.375
true,true,false,true,false,1,water_plants,"be||plant,be||water",0.6111195090634516,0.25
true,true,false,true,false,1,water_plants,"necessitate||plant,be||plant",0.6193778808075523,0.375
true,true,false,true,false,1,water_plants,be||soil,0.6111195090634516,1
true,true,false,true,false,1,water_plants,"water||plant,be||plant",0.5946027655752502,0.375
true,true,false,true,false,1,water_plants,"water||plant,water||plant",0.6111195090634516,1
true,true,false,true,false,1,water_plants,"necessitate||water,be||plant",0.5863443938311496,0.375
true,true,false,true,false,1,water_plants,have||plant,0.5863443938311496,1
true,true,false,true,false,1,water_plants,"be||water,be||plant",0.6193778808075523,0.25
false,true,false,false,false,1,answer_the_phone,"pick||hoop,talk||mouthpiece",0.08966232179309327,1
false,true,false,false,false,1,answer_the_phone,try||extremity,0.08966232179309327,0
false,true,false,false,false,1,answer_the_phone,"name||person,answer||telephone,chew||chewing_gum,chew||food,talk||person",0.08966232179309327,0.15
false,true,false,false,false,1,answer_the_phone,"see||star,answer||telephone",0.08966232179309327,0.125
false,true,false,false,false,1,answer_the_phone,be||lookout,0.08966232179309327,0
false,true,false,false,false,1,answer_the_phone,"put||telephone,put||face,take||breath,keep||pen,keep||notepad,keep||telephone,transfer||person",0.08966232179309327,1
false,true,false,false,false,1,answer_the_phone,"keep||pen,keep||paper,ask||right_field,wait||hold,take||need,name||person,talk||lower_berth,interact||homo",0.08966232179309327,0.1875
false,true,false,false,false,1,answer_the_phone,communicate||follow-up,0.08966232179309327,0
false,true,false,false,false,1,answer_the_phone,treat||telephone,0.08966232179309327,0.9852941176470589
false,true,false,false,false,1,answer_the_phone,talk||telephone,0.08966232179309327,1
false,true,false,false,false,1,answer_the_phone,"spit||swallow,spit||food,chew||chewing_gum,talk||mouthpiece,give||knob,talk||knob,nod||head,thank||knob,take||stay,harmonize||action,measure||job",0.08966232179309327,0.022727272727272728
false,true,false,false,false,1,answer_the_phone,"make||hand_brake,make||number,answer||telephone,state||loudspeaker,keep||pen,keep||paper,keep||telephone,be||person,have||number,be||dwelling",0.08966232179309327,0.2
false,true,false,false,false,1,bake_parmesan_turkey_meatballs,"put||Parmesan,put||herb,put||milk,put||tomato,put||bowl,add||egg,add||garlic,add||onion,stir||mixture,integrate||mix,integrate||turkey,arrange||meatball,put||sheet,put||oven,serve||turkey,serve||noodle,serve||bread",0.627636252551653,1
false,true,false,false,false,1,bake_parmesan_turkey_meatballs,"put||cheese,put||egg,put||bowl,stir||mixture,put||pasta,put||sauce,put||cooker,serve||cooker,serve||turkey,serve||rice,serve||pasta",0.627636252551653,0.4772727272727273
false,true,false,false,false,1,choosing_outfit,"desire||clothing,gather||accessory,get||style,outwear||outfit,wear||right_field,wear||shoe,add||accessory",0.17932464358618655,0.21428571428571427
false,true,false,false,false,1,choosing_outfit,"tailor||type,suit||clothing,buy||clothing,look||clothing,follow||fashion,find||coloring_material,find||work,buy||clothing,pay||item,pick||coloring_material,pick||workhorse,pick||piece",0.17932464358618655,0.20833333333333334
false,true,false,false,false,1,choosing_outfit,"choose||suit,choose||dress,choose||layer,suit||base,add||piece,see||layer,choose||jacket,choose||coat,choose||layer,choose||shoe,complement||style,complement||outfit,look||change,add||belt,flatter||jewelry,flatter||outfit,choose||item,buy||piece,form||coloring_material,form||cupboard",0.17932464358618655,0.4375
false,true,false,false,false,1,choosing_outfit,"determine||skin,state||coloring_material,keep||skin,keep||shade,wear||top,wear||scarf,bring||coloring_material,bring||eye,catch||coloring_material,look||face,color||clothing,pick||accessory,pick||coloring_material,pick||coloring_material,put||outfit,convey||coloring_material",0.17932464358618655,0.40625
false,true,false,false,false,1,choosing_outfit,"use||outfit,use||piece,use||inspiration,have||outfit,choose||coloring_material",0.17932464358618655,1
false,true,false,false,false,1,choosing_outfit,fluctuate||dress,0.17932464358618655,1
false,true,false,false,false,1,clean,make||bed,0.08966232179309327,1
false,true,false,false,false,1,clean,let||air,0.08966232179309327,0.9852941176470589
false,true,false,false,false,1,clean,wipe||fabric,0.11954976239079104,1
false,true,false,false,false,1,clean,wash||water,0.08966232179309327,1
false,true,false,false,false,1,clean,"remove||neck,remove||turkey",0.08966232179309327,0
false,true,false,false,false,1,clean,swab||cotton,0.1494372029884888,1
false,true,false,false,false,1,cook_pasta,"fill||pot,fill||water,stir||pasta",0.23536359470686988,1
false,true,false,false,false,1,cook_pasta,"fill||pot,bring||water,use||sauce",0.23536359470686988,0.5
false,true,false,false,false,1,cook_pasta,"add||salt,add||water",0.23536359470686988,0.625
false,true,false,false,false,1,cook_pasta,"add||salt,add||pepper",0.23536359470686988,0.9411764705882353
false,true,false,false,false,1,cook_pasta,"add||pasta,add||water",0.23536359470686988,0.625
false,true,false,false,false,1,cook_pasta,"add||water,add||noodle",0.23536359470686988,1
false,true,false,false,false,1,cook_pasta,put||timer,0.23536359470686988,0.8970588235294118
false,true,false,false,false,1,cook_pasta,put||pasta,0.23536359470686988,1
false,true,false,false,false,1,cook_pasta,serve||sauce,0.23536359470686988,0.9558823529411764
false,true,false,false,false,1,cook_pasta,add||sauce,0.47072718941373975,0.9558823529411764
false,true,false,false,false,1,do_homework,take||fault,0.21967268839307855,0
false,true,false,false,false,1,do_homework,put||alarm,0.06276362525516531,0.9411764705882353
false,true,false,false,false,1,do_homework,get||school,0.06276362525516531,0.9852941176470589
false,true,false,false,false,1,do_homework,make||kid,0.06276362525516531,0.9264705882352942
false,true,false,false,false,1,do_homework,make||plan,0.06276362525516531,0.8676470588235294
false,true,false,false,false,1,do_homework,get||dwelling,0.06276362525516531,0.75
false,true,false,false,false,1,do_homework,put||system,0.06276362525516531,0
false,true,false,false,false,1,make_coffee,let||coffee,0.10983634419653927,1
false,true,false,false,false,1,make_coffee,pour||coffee,0.06276362525516531,1
false,true,false,false,false,1,make_coffee,stir||water,0.07845453156895663,0.9705882352941176
false,true,false,false,false,1,make_coffee,unite||coffee,0.07845453156895663,1
false,true,false,false,false,1,make_coffee,crunch||coffee,0.10983634419653927,1
false,true,false,false,false,1,make_coffee,crunch||bean,0.10983634419653927,1
false,true,false,false,false,1,make_coffee,"add||coffee,add||sugar",0.07845453156895663,1
false,true,false,false,false,1,make_coffee,"add||coffee,add||milk",0.06276362525516531,1
false,true,false,false,false,1,make_coffee,"add||coffee,add||ice",0.06276362525516531,1
false,true,false,false,false,1,make_coffee,"add||coffee,add||water",0.06276362525516531,1
false,true,false,false,false,1,make_coffee,add||cream,0.06276362525516531,0.8970588235294118
false,true,false,false,false,1,make_coffee,serve||coffee,0.12552725051033062,1
false,true,false,false,false,1,make_coffee,add||spice,0.06276362525516531,0.8970588235294118
false,true,false,false,false,1,make_coffee,flog||cream,0.12552725051033062,0.8970588235294118
false,true,false,false,false,1,make_coffee,"fill||glass,enjoy||coffee",0.06276362525516531,1
false,true,false,false,false,1,make_coffee,buy||bean,0.06276362525516531,0.9558823529411764
false,true,false,false,false,1,make_coffee,bring||water,0.047712125471966245,0.8970588235294118
false,true,false,false,false,1,make_coffee,stir||coffee,0.09414543788274794,1
false,true,false,false,false,1,make_coffee,make||coffee,0.12552725051033062,1
false,true,false,false,false,1,make_coffee,fill||water,0.08349621957594092,0.8970588235294118
false,true,false,false,false,1,make_coffee,fill||coffee,0.09414543788274794,1
false,true,false,false,false,1,make_low_carb_pancakes,"unite||bowl,stir||egg,stir||bowl,form||bubble,flip||pancake,turn||pancake,make||pancake,serve||pancake",0.3138181262758265,1
false,true,false,false,false,1,make_low_carb_pancakes,"whisk||almond,whisk||flour,whisk||milk,flip||pancake,make||rest,make||pancake,serve||pancake",0.3138181262758265,0.4642857142857143
false,true,false,false,false,1,make_low_carb_pancakes,"develop||pancake,develop||bubble,make||pancake,run||batter,serve||pancake",0.3138181262758265,1
false,true,false,false,false,1,make_low_carb_pancakes,"make||oat,make||oat,make||flour,flip||bubble,flip||human_body,flip||pancake,make||pancake,run||batter,serve||pancake",0.3138181262758265,0.3611111111111111
false,true,false,false,false,1,make_tea,"leave||tea,leave||tea",0.0697373613946281,1
false,true,false,false,false,1,make_tea,remove||tea,0.10460604209194216,0.5
false,true,false,false,false,1,make_tea,make||tea,0.11622893565771351,1
false,true,false,false,false,1,make_tea,bring||water,0.1060269454932583,0.8970588235294118
false,true,false,false,false,1,make_tea,add||water,0.13695147126212534,0.8970588235294118
false,true,false,false,false,1,make_tea,"add||tea,add||bag",0.06392591461174243,0.5
false,true,false,false,false,1,make_tea,add||cup,0.0987945953090565,0.8823529411764706
false,true,false,false,false,1,make_tea,let||tea,0.12785182922348487,1
false,true,false,false,false,1,make_tea,enjoy||tea,0.08136025496039946,1
false,true,false,false,false,1,make_tea,put||tea,0.0697373613946281,1
false,true,false,false,false,1,make_tea,fill||water,0.06184905153773402,0.8970588235294118
false,true,false,false,false,1,make_tea,fill||cup,0.06392591461174243,0.8823529411764706
false,true,false,false,false,1,make_tea,steep||tea,0.08136025496039946,1
false,true,false,false,false,1,make_tea,add||sugar,0.1220403824405992,0.9411764705882353
false,true,false,false,false,1,make_tea,stir||sugar,0.06392591461174243,0.25
false,true,false,false,false,1,make_tea,pour||water,0.0697373613946281,0.8970588235294118
false,true,false,false,false,1,make_tea,pour||tea,0.0697373613946281,1
false,true,false,false,false,1,make_tea,bring||cup,0.0697373613946281,0.8823529411764706
false,true,false,false,false,1,make_tea,"boil||cup,boil||water",0.06392591461174243,0.375
false,true,false,false,false,1,make_tea,serve||tea,0.1452861695721419,1
false,true,false,false,false,1,make_tea,add||milk,0.08717170174328515,0.9264705882352942
false,true,false,false,false,1,make_tea,add||lemon,0.07554880817751379,0.8970588235294118
